variablename,namef,Field,entity,name,array,instance,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
hand_grip_strenght_right,f.47.0.0,47,participant,p47_i0,,0,integer,,,,,Assessment centre > Physical measures > Hand grip strength,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=47,,,,Hand grip strength (right) | Instance 0,Kg
hand_grip_strenght_right,f.47.0.0,47,participant,p47_i1,,1,integer,,,,,Assessment centre > Physical measures > Hand grip strength,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=47,,,,Hand grip strength (right) | Instance 1,Kg
hand_grip_strenght_right,f.47.0.0,47,participant,p47_i2,,2,integer,,,,,Assessment centre > Physical measures > Hand grip strength,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=47,,,,Hand grip strength (right) | Instance 2,Kg
hand_grip_strenght_right,f.47.0.0,47,participant,p47_i3,,3,integer,,,,,Assessment centre > Physical measures > Hand grip strength,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=47,,,,Hand grip strength (right) | Instance 3,Kg
weight_impedance,f.23098.0.0,23098,participant,p23098_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23098,,,,Weight | Instance 0,Kg
weight_impedance,f.23098.0.0,23098,participant,p23098_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23098,,,,Weight | Instance 1,Kg
weight_impedance,f.23098.0.0,23098,participant,p23098_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23098,,,,Weight | Instance 2,Kg
weight_impedance,f.23098.0.0,23098,participant,p23098_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23098,,,,Weight | Instance 3,Kg
BMI_impedance,f.23104.0.0,23104,participant,p23104_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23104,,,,Body mass index (BMI) | Instance 0,Kg/m2
BMI_impedance,f.23104.0.0,23104,participant,p23104_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23104,,,,Body mass index (BMI) | Instance 1,Kg/m2
BMI_impedance,f.23104.0.0,23104,participant,p23104_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23104,,,,Body mass index (BMI) | Instance 2,Kg/m2
BMI_impedance,f.23104.0.0,23104,participant,p23104_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23104,,,,Body mass index (BMI) | Instance 3,Kg/m2
leg_fat_free_mass_right,f.23113.0.0,23113,participant,p23113_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23113,,,,Leg fat-free mass (right) | Instance 0,Kg
leg_fat_free_mass_right,f.23113.0.0,23113,participant,p23113_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23113,,,,Leg fat-free mass (right) | Instance 1,Kg
leg_fat_free_mass_right,f.23113.0.0,23113,participant,p23113_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23113,,,,Leg fat-free mass (right) | Instance 2,Kg
leg_fat_free_mass_right,f.23113.0.0,23113,participant,p23113_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23113,,,,Leg fat-free mass (right) | Instance 3,Kg
leg_predicted_mass_left,f.23118.0.0,23118,participant,p23118_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23118,,,,Leg predicted mass (left) | Instance 0,Kg
leg_predicted_mass_left,f.23118.0.0,23118,participant,p23118_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23118,,,,Leg predicted mass (left) | Instance 1,Kg
leg_predicted_mass_left,f.23118.0.0,23118,participant,p23118_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23118,,,,Leg predicted mass (left) | Instance 2,Kg
leg_predicted_mass_left,f.23118.0.0,23118,participant,p23118_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23118,,,,Leg predicted mass (left) | Instance 3,Kg
leg_predicted_mass_right,f.23114.0.0,23114,participant,p23114_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23114,,,,Leg predicted mass (right) | Instance 0,Kg
leg_predicted_mass_right,f.23114.0.0,23114,participant,p23114_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23114,,,,Leg predicted mass (right) | Instance 1,Kg
leg_predicted_mass_right,f.23114.0.0,23114,participant,p23114_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23114,,,,Leg predicted mass (right) | Instance 2,Kg
leg_predicted_mass_right,f.23114.0.0,23114,participant,p23114_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23114,,,,Leg predicted mass (right) | Instance 3,Kg
arm_fat_percentage_left,f.23123.0.0,23123,participant,p23123_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23123,,,,Arm fat percentage (left) | Instance 0,percent
arm_fat_percentage_left,f.23123.0.0,23123,participant,p23123_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23123,,,,Arm fat percentage (left) | Instance 1,percent
arm_fat_percentage_left,f.23123.0.0,23123,participant,p23123_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23123,,,,Arm fat percentage (left) | Instance 2,percent
arm_fat_percentage_left,f.23123.0.0,23123,participant,p23123_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23123,,,,Arm fat percentage (left) | Instance 3,percent
arm_fat_percentage_right,f.23119.0.0,23119,participant,p23119_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 0,percent
arm_fat_percentage_right,f.23119.0.0,23119,participant,p23119_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 1,percent
arm_fat_percentage_right,f.23119.0.0,23119,participant,p23119_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 2,percent
arm_fat_percentage_right,f.23119.0.0,23119,participant,p23119_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23119,,,,Arm fat percentage (right) | Instance 3,percent
arm_fat_mass_left,f.23124.0.0,23124,participant,p23124_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 0,Kg
arm_fat_mass_left,f.23124.0.0,23124,participant,p23124_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 1,Kg
arm_fat_mass_left,f.23124.0.0,23124,participant,p23124_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 2,Kg
arm_fat_mass_left,f.23124.0.0,23124,participant,p23124_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23124,,,,Arm fat mass (left) | Instance 3,Kg
arm_fat_mass_right,f.23120.0.0,23120,participant,p23120_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 0,Kg
arm_fat_mass_right,f.23120.0.0,23120,participant,p23120_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 1,Kg
arm_fat_mass_right,f.23120.0.0,23120,participant,p23120_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 2,Kg
arm_fat_mass_right,f.23120.0.0,23120,participant,p23120_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23120,,,,Arm fat mass (right) | Instance 3,Kg
arm_fat_free_mass_right,f.23121.0.0,23121,participant,p23121_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 0,Kg
arm_fat_free_mass_right,f.23121.0.0,23121,participant,p23121_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 1,Kg
arm_fat_free_mass_right,f.23121.0.0,23121,participant,p23121_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 2,Kg
arm_fat_free_mass_right,f.23121.0.0,23121,participant,p23121_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23121,,,,Arm fat-free mass (right) | Instance 3,Kg
arm_fat_free_mass_left,f.23125.0.0,23125,participant,p23125_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 0,Kg
arm_fat_free_mass_left,f.23125.0.0,23125,participant,p23125_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 1,Kg
arm_fat_free_mass_left,f.23125.0.0,23125,participant,p23125_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 2,Kg
arm_fat_free_mass_left,f.23125.0.0,23125,participant,p23125_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23125,,,,Arm fat-free mass (left) | Instance 3,Kg
arm_predicted_mass_left,f.23126.0.0,23126,participant,p23126_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 0,Kg
arm_predicted_mass_left,f.23126.0.0,23126,participant,p23126_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 1,Kg
arm_predicted_mass_left,f.23126.0.0,23126,participant,p23126_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 2,Kg
arm_predicted_mass_left,f.23126.0.0,23126,participant,p23126_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23126,,,,Arm predicted mass (left) | Instance 3,Kg
arm_predicted_mass_right,f.23122.0.0,23122,participant,p23122_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 0,Kg
arm_predicted_mass_right,f.23122.0.0,23122,participant,p23122_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 1,Kg
arm_predicted_mass_right,f.23122.0.0,23122,participant,p23122_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 2,Kg
arm_predicted_mass_right,f.23122.0.0,23122,participant,p23122_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23122,,,,Arm predicted mass (right) | Instance 3,Kg
trunk_fat_percentage,f.23127.0.0,23127,participant,p23127_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 0,percent
trunk_fat_percentage,f.23127.0.0,23127,participant,p23127_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 1,percent
trunk_fat_percentage,f.23127.0.0,23127,participant,p23127_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 2,percent
trunk_fat_percentage,f.23127.0.0,23127,participant,p23127_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23127,,,,Trunk fat percentage | Instance 3,percent
trunk_fat_mass,f.23128.0.0,23128,participant,p23128_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 0,Kg
trunk_fat_mass,f.23128.0.0,23128,participant,p23128_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 1,Kg
trunk_fat_mass,f.23128.0.0,23128,participant,p23128_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 2,Kg
trunk_fat_mass,f.23128.0.0,23128,participant,p23128_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23128,,,,Trunk fat mass | Instance 3,Kg
trunk_fat_free_mass,f.23129.0.0,23129,participant,p23129_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 0,Kg
trunk_fat_free_mass,f.23129.0.0,23129,participant,p23129_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 1,Kg
trunk_fat_free_mass,f.23129.0.0,23129,participant,p23129_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 2,Kg
trunk_fat_free_mass,f.23129.0.0,23129,participant,p23129_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23129,,,,Trunk fat-free mass | Instance 3,Kg
trunk_predicted_mass,f.23130.0.0,23130,participant,p23130_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 0,Kg
trunk_predicted_mass,f.23130.0.0,23130,participant,p23130_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 1,Kg
trunk_predicted_mass,f.23130.0.0,23130,participant,p23130_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 2,Kg
trunk_predicted_mass,f.23130.0.0,23130,participant,p23130_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23130,,,,Trunk predicted mass | Instance 3,Kg
body_fat_percent,f.23099.0.0,23099,participant,p23099_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23099,,,,Body fat percentage | Instance 0,percent
body_fat_percent,f.23099.0.0,23099,participant,p23099_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23099,,,,Body fat percentage | Instance 1,percent
body_fat_percent,f.23099.0.0,23099,participant,p23099_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23099,,,,Body fat percentage | Instance 2,percent
body_fat_percent,f.23099.0.0,23099,participant,p23099_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23099,,,,Body fat percentage | Instance 3,percent
whole_body_fat_mass,f.23100.0.0,23100,participant,p23100_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23100,,,,Whole body fat mass | Instance 0,Kg
whole_body_fat_mass,f.23100.0.0,23100,participant,p23100_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23100,,,,Whole body fat mass | Instance 1,Kg
whole_body_fat_mass,f.23100.0.0,23100,participant,p23100_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23100,,,,Whole body fat mass | Instance 2,Kg
whole_body_fat_mass,f.23100.0.0,23100,participant,p23100_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23100,,,,Whole body fat mass | Instance 3,Kg
whole_body_fat_free_mass,f.23101.0.0,23101,participant,p23101_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23101,,,,Whole body fat-free mass | Instance 0,Kg
whole_body_fat_free_mass,f.23101.0.0,23101,participant,p23101_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23101,,,,Whole body fat-free mass | Instance 1,Kg
whole_body_fat_free_mass,f.23101.0.0,23101,participant,p23101_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23101,,,,Whole body fat-free mass | Instance 2,Kg
whole_body_fat_free_mass,f.23101.0.0,23101,participant,p23101_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23101,,,,Whole body fat-free mass | Instance 3,Kg
whole_body_water_mass,f.23102.0.0,23102,participant,p23102_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23102,,,,Whole body water mass | Instance 0,Kg
whole_body_water_mass,f.23102.0.0,23102,participant,p23102_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23102,,,,Whole body water mass | Instance 1,Kg
whole_body_water_mass,f.23102.0.0,23102,participant,p23102_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23102,,,,Whole body water mass | Instance 2,Kg
whole_body_water_mass,f.23102.0.0,23102,participant,p23102_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23102,,,,Whole body water mass | Instance 3,Kg
leg_fat_percentage_left,f.23115.0.0,23115,participant,p23115_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23115,,,,Leg fat percentage (left) | Instance 0,percent
leg_fat_percentage_left,f.23115.0.0,23115,participant,p23115_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23115,,,,Leg fat percentage (left) | Instance 1,percent
leg_fat_percentage_left,f.23115.0.0,23115,participant,p23115_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23115,,,,Leg fat percentage (left) | Instance 2,percent
leg_fat_percentage_left,f.23115.0.0,23115,participant,p23115_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23115,,,,Leg fat percentage (left) | Instance 3,percent
leg_fat_percentage_right,f.23111.0.0,23111,participant,p23111_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23111,,,,Leg fat percentage (right) | Instance 0,percent
leg_fat_percentage_right,f.23111.0.0,23111,participant,p23111_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23111,,,,Leg fat percentage (right) | Instance 1,percent
leg_fat_percentage_right,f.23111.0.0,23111,participant,p23111_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23111,,,,Leg fat percentage (right) | Instance 2,percent
leg_fat_percentage_right,f.23111.0.0,23111,participant,p23111_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23111,,,,Leg fat percentage (right) | Instance 3,percent
leg_fat_mass_left,f.23116.0.0,23116,participant,p23116_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23116,,,,Leg fat mass (left) | Instance 0,Kg
leg_fat_mass_left,f.23116.0.0,23116,participant,p23116_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23116,,,,Leg fat mass (left) | Instance 1,Kg
leg_fat_mass_left,f.23116.0.0,23116,participant,p23116_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23116,,,,Leg fat mass (left) | Instance 2,Kg
leg_fat_mass_left,f.23116.0.0,23116,participant,p23116_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23116,,,,Leg fat mass (left) | Instance 3,Kg
leg_fat_mass_right,f.23112.0.0,23112,participant,p23112_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23112,,,,Leg fat mass (right) | Instance 0,Kg
leg_fat_mass_right,f.23112.0.0,23112,participant,p23112_i1,,1,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23112,,,,Leg fat mass (right) | Instance 1,Kg
leg_fat_mass_right,f.23112.0.0,23112,participant,p23112_i2,,2,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23112,,,,Leg fat mass (right) | Instance 2,Kg
leg_fat_mass_right,f.23112.0.0,23112,participant,p23112_i3,,3,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23112,,,,Leg fat mass (right) | Instance 3,Kg
leg_fat_free_mass_left,f.23117.0.0,23117,participant,p23117_i0,,0,float,,,,,Assessment centre > Physical measures > Anthropometry > Body composition by impedance,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23117,,,,Leg fat-free mass (left) | Instance 0,Kg
