Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
tobacco,Current tobacco smoking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1239,Smoking,f.1239.0.0,1239,participant,p1239_i1,1,,integer,"",data_coding_100347,,,Assessment centre > Touchscreen > Lifestyle and environment > Smoking,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1239,,,,Current tobacco smoking | Instance 1,""
tobacco,Current tobacco smoking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1239,Smoking,f.1239.0.0,1239,participant,p1239_i2,2,,integer,"",data_coding_100347,,,Assessment centre > Touchscreen > Lifestyle and environment > Smoking,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1239,,,,Current tobacco smoking | Instance 2,""
tobacco,Current tobacco smoking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1239,Smoking,f.1239.0.0,1239,participant,p1239_i3,3,,integer,"",data_coding_100347,,,Assessment centre > Touchscreen > Lifestyle and environment > Smoking,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1239,,,,Current tobacco smoking | Instance 3,""
alcohol_freq,Alcohol intake frequency.,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1558,Alcohol,f.1558.0.0,1558,participant,p1558_i0,0,,integer,"",data_coding_100402,,,Assessment centre > Touchscreen > Lifestyle and environment > Alcohol,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1558,,,,Alcohol intake frequency. | Instance 0,""
alcohol_freq,Alcohol intake frequency.,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1558,Alcohol,f.1558.0.0,1558,participant,p1558_i1,1,,integer,"",data_coding_100402,,,Assessment centre > Touchscreen > Lifestyle and environment > Alcohol,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1558,,,,Alcohol intake frequency. | Instance 1,""
alcohol_freq,Alcohol intake frequency.,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1558,Alcohol,f.1558.0.0,1558,participant,p1558_i2,2,,integer,"",data_coding_100402,,,Assessment centre > Touchscreen > Lifestyle and environment > Alcohol,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1558,,,,Alcohol intake frequency. | Instance 2,""
alcohol_freq,Alcohol intake frequency.,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1558,Alcohol,f.1558.0.0,1558,participant,p1558_i3,3,,integer,"",data_coding_100402,,,Assessment centre > Touchscreen > Lifestyle and environment > Alcohol,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1558,,,,Alcohol intake frequency. | Instance 3,""
oily_fish,Oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1329,Diet,f.1329.0.0,1329,participant,p1329_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1329,,,,Oily fish intake | Instance 0,""
oily_fish,Oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1329,Diet,f.1329.0.0,1329,participant,p1329_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1329,,,,Oily fish intake | Instance 1,""
oily_fish,Oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1329,Diet,f.1329.0.0,1329,participant,p1329_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1329,,,,Oily fish intake | Instance 2,""
oily_fish,Oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1329,Diet,f.1329.0.0,1329,participant,p1329_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1329,,,,Oily fish intake | Instance 3,""
non_oily_fish,Non-oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1339,Diet,f.1339.0.0,1339,participant,p1339_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1339,,,,Non-oily fish intake | Instance 0,""
non_oily_fish,Non-oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1339,Diet,f.1339.0.0,1339,participant,p1339_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1339,,,,Non-oily fish intake | Instance 1,""
non_oily_fish,Non-oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1339,Diet,f.1339.0.0,1339,participant,p1339_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1339,,,,Non-oily fish intake | Instance 2,""
non_oily_fish,Non-oily fish intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1339,Diet,f.1339.0.0,1339,participant,p1339_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1339,,,,Non-oily fish intake | Instance 3,""
processed_meat,Processed meat intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1349,Diet,f.1349.0.0,1349,participant,p1349_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1349,,,,Processed meat intake | Instance 0,""
processed_meat,Processed meat intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1349,Diet,f.1349.0.0,1349,participant,p1349_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1349,,,,Processed meat intake | Instance 1,""
processed_meat,Processed meat intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1349,Diet,f.1349.0.0,1349,participant,p1349_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1349,,,,Processed meat intake | Instance 2,""
processed_meat,Processed meat intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1349,Diet,f.1349.0.0,1349,participant,p1349_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1349,,,,Processed meat intake | Instance 3,""
poultry,Poultry intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1359,Diet,f.1359.0.0,1359,participant,p1359_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1359,,,,Poultry intake | Instance 0,""
poultry,Poultry intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1359,Diet,f.1359.0.0,1359,participant,p1359_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1359,,,,Poultry intake | Instance 1,""
poultry,Poultry intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1359,Diet,f.1359.0.0,1359,participant,p1359_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1359,,,,Poultry intake | Instance 2,""
poultry,Poultry intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1359,Diet,f.1359.0.0,1359,participant,p1359_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1359,,,,Poultry intake | Instance 3,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i0,0,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 0,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i1,1,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 1,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i2,2,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 2,""
cheese,Cheese intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1408,Diet,f.1408.0.0,1408,participant,p1408_i3,3,,integer,"",data_coding_100377,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1408,,,,Cheese intake | Instance 3,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i0,0,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 0,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i1,1,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 1,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i2,2,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 2,""
salt,Salt added to food,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1478,Diet,f.1478.0.0,1478,participant,p1478_i3,3,,integer,"",data_coding_100394,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1478,,,,Salt added to food | Instance 3,""
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 0,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 1,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 2,cups/day
tea,Tea intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1488,Diet,f.1488.0.0,1488,participant,p1488_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1488,,,,Tea intake | Instance 3,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 0,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 1,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 2,cups/day
coffee,Coffee intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1498,Diet,f.1498.0.0,1498,participant,p1498_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1498,,,,Coffee intake | Instance 3,cups/day
water,Water intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1528,Diet,f.1528.0.0,1528,participant,p1528_i0,0,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1528,,,,Water intake | Instance 0,glasses/day
water,Water intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1528,Diet,f.1528.0.0,1528,participant,p1528_i1,1,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1528,,,,Water intake | Instance 1,glasses/day
water,Water intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1528,Diet,f.1528.0.0,1528,participant,p1528_i2,2,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1528,,,,Water intake | Instance 2,glasses/day
water,Water intake,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1528,Diet,f.1528.0.0,1528,participant,p1528_i3,3,,integer,"",data_coding_100373,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1528,,,,Water intake | Instance 3,glasses/day
diet_change_5yrs,Major dietary changes in the last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1538,Diet,f.1538.0.0,1538,participant,p1538_i0,0,,integer,"",data_coding_100400,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1538,,,,Major dietary changes in the last 5 years | Instance 0,""
diet_change_5yrs,Major dietary changes in the last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1538,Diet,f.1538.0.0,1538,participant,p1538_i1,1,,integer,"",data_coding_100400,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1538,,,,Major dietary changes in the last 5 years | Instance 1,""
diet_change_5yrs,Major dietary changes in the last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1538,Diet,f.1538.0.0,1538,participant,p1538_i2,2,,integer,"",data_coding_100400,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1538,,,,Major dietary changes in the last 5 years | Instance 2,""
diet_change_5yrs,Major dietary changes in the last 5 years,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1538,Diet,f.1538.0.0,1538,participant,p1538_i3,3,,integer,"",data_coding_100400,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1538,,,,Major dietary changes in the last 5 years | Instance 3,""
diet_variation,Variation in diet,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1548,Diet,f.1548.0.0,1548,participant,p1548_i0,0,,integer,"",data_coding_100401,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1548,,,,Variation in diet | Instance 0,""
diet_variation,Variation in diet,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1548,Diet,f.1548.0.0,1548,participant,p1548_i1,1,,integer,"",data_coding_100401,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1548,,,,Variation in diet | Instance 1,""
diet_variation,Variation in diet,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1548,Diet,f.1548.0.0,1548,participant,p1548_i2,2,,integer,"",data_coding_100401,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1548,,,,Variation in diet | Instance 2,""
diet_variation,Variation in diet,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1548,Diet,f.1548.0.0,1548,participant,p1548_i3,3,,integer,"",data_coding_100401,,,Assessment centre > Touchscreen > Lifestyle and environment > Diet,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1548,,,,Variation in diet | Instance 3,""
bread_fiber,Derived bread fiber score based on previous publication,https://doi.org/10.1017/jns.2017.66,Diet,"",,,,,,,,,,,,,,,,,,,
cereal_fiber,Derived cereal fiber score based on previous publication,https://doi.org/10.1017/jns.2017.66,Diet,"",,,,,,,,,,,,,,,,,,,
total_fruit,Derived total fruit intake score based on previous publication,https://doi.org/10.1093/ije/dyz064,Diet,"",,,,,,,,,,,,,,,,,,,
total_veg,Derived total vegetable intake score based on previous publication,https://doi.org/10.1093/ije/dyz064,Diet,"",,,,,,,,,,,,,,,,,,,
red_meat,Derived total red meat intake score based on previous publication,https://doi.org/10.1093/ije/dyz064,Diet,"",,,,,,,,,,,,,,,,,,,
summer_outdoors_time,Time spend outdoors in summer,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1050,Sun exposure,f.1050.0.0,1050,participant,p1050_i0,0,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 0,hours/day
summer_outdoors_time,Time spend outdoors in summer,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1050,Sun exposure,f.1050.0.0,1050,participant,p1050_i1,1,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 1,hours/day
summer_outdoors_time,Time spend outdoors in summer,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1050,Sun exposure,f.1050.0.0,1050,participant,p1050_i2,2,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 2,hours/day
summer_outdoors_time,Time spend outdoors in summer,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1050,Sun exposure,f.1050.0.0,1050,participant,p1050_i3,3,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1050,,,,Time spend outdoors in summer | Instance 3,hours/day
winter_outdoors_time,Time spent outdoors in winter,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1060,Sun exposure,f.1060.0.0,1060,participant,p1060_i0,0,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 0,hours/day
winter_outdoors_time,Time spent outdoors in winter,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1060,Sun exposure,f.1060.0.0,1060,participant,p1060_i1,1,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 1,hours/day
winter_outdoors_time,Time spent outdoors in winter,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1060,Sun exposure,f.1060.0.0,1060,participant,p1060_i2,2,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 2,hours/day
winter_outdoors_time,Time spent outdoors in winter,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1060,Sun exposure,f.1060.0.0,1060,participant,p1060_i3,3,,integer,"",data_coding_100329,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1060,,,,Time spent outdoors in winter | Instance 3,hours/day
skin_tan_ease,Ease of skin tanning,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1727,Sun exposure,f.1727.0.0,1727,participant,p1727_i0,0,,integer,"",data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 0,""
skin_tan_ease,Ease of skin tanning,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1727,Sun exposure,f.1727.0.0,1727,participant,p1727_i1,1,,integer,"",data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 1,""
skin_tan_ease,Ease of skin tanning,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1727,Sun exposure,f.1727.0.0,1727,participant,p1727_i2,2,,integer,"",data_coding_100432,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1727,,,,Ease of skin tanning | Instance 2,""
childhood_sunburn_number,Childhood sunburn occasions,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1737,Sun exposure,f.1737.0.0,1737,participant,p1737_i0,0,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 0,times
childhood_sunburn_number,Childhood sunburn occasions,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1737,Sun exposure,f.1737.0.0,1737,participant,p1737_i1,1,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 1,times
childhood_sunburn_number,Childhood sunburn occasions,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1737,Sun exposure,f.1737.0.0,1737,participant,p1737_i2,2,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1737,,,,Childhood sunburn occasions | Instance 2,times
sun_protection_use,Use of sun/uv protection,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2267,Sun exposure,f.2267.0.0,2267,participant,p2267_i0,0,,integer,"",data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 0,""
sun_protection_use,Use of sun/uv protection,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2267,Sun exposure,f.2267.0.0,2267,participant,p2267_i1,1,,integer,"",data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 1,""
sun_protection_use,Use of sun/uv protection,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2267,Sun exposure,f.2267.0.0,2267,participant,p2267_i2,2,,integer,"",data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 2,""
sun_protection_use,Use of sun/uv protection,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2267,Sun exposure,f.2267.0.0,2267,participant,p2267_i3,3,,integer,"",data_coding_100536,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2267,,,,Use of sun/uv protection | Instance 3,""
solarium_freq,Frequency of solarium/sunlamp use,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2277,Sun exposure,f.2277.0.0,2277,participant,p2277_i0,0,,integer,"",data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 0,times/year
solarium_freq,Frequency of solarium/sunlamp use,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2277,Sun exposure,f.2277.0.0,2277,participant,p2277_i1,1,,integer,"",data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 1,times/year
solarium_freq,Frequency of solarium/sunlamp use,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2277,Sun exposure,f.2277.0.0,2277,participant,p2277_i2,2,,integer,"",data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 2,times/year
solarium_freq,Frequency of solarium/sunlamp use,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2277,Sun exposure,f.2277.0.0,2277,participant,p2277_i3,3,,integer,"",data_coding_100537,,,Assessment centre > Touchscreen > Lifestyle and environment > Sun exposure,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2277,,,,Frequency of solarium/sunlamp use | Instance 3,times/year
